Regions;Elements;C_inv;C_maint;C_op
C1;CAR_GASOLINE;;;
C1;CAR_DIESEL;;;
C1;CAR_NG;;;
C1;CAR_METHANOL;;;
C1;CAR_HEV;;;
C1;CAR_PHEV;;;
C1;CAR_BEV;;;
C1;CAR_FUEL_CELL;;;
C1;TRAIN_FREIGHT;;;
C1;BOAT_FREIGHT_DIESEL;;;
C1;BOAT_FREIGHT_NG;;;
C1;BOAT_FREIGHT_METHANOL;;;
C1;CARGO_LFO;;;
C1;CARGO_LNG;;;
C1;CARGO_METHANOL;;;
C1;CARGO_AMMONIA;;;
C1;CARGO_FUELCELL_LH2;;;
C1;CARGO_FUELCELL_AMMONIA;;;
C1;CARGO_RETRO_METHANOL;;;
C1;CARGO_RETRO_AMMONIA;;;
C1;TRUCK_DIESEL;;;
C1;TRUCK_METHANOL;;;
C1;TRUCK_FUEL_CELL;;;
C1;TRUCK_ELEC;;;
C1;TRUCK_NG;;;
C1;EFFICIENCY;;;
C1;DHN;;;
C1;GRID;;;
C1;HVAC_LINE;;;
C1;HVDC_SUBSEA;;;
C1;GAS_PIPELINE;;;
C1;GAS_SUBSEA;;;
C1;H2_RETROFITTED;;;
C1;H2_NEW;;;
C1;H2_SUBSEA_RETRO;;;
C1;H2_SUBSEA_NEW;;;
C1;H2_ELECTROLYSIS;;;
C1;H2_NG;;;
C1;H2_BIOMASS;;;
C1;BIOMASS_TO_METHANE;;;
C1;BIOWASTE_TO_METHANE;;;
C1;SYN_METHANATION;;;
C1;BIOMETHANATION_WET_BIOMASS;;;
C1;BIOMETHANATION_BIOWASTE;;;
C1;BIOMASS_TO_JET_FUEL;;;
C1;BIOMASS_TO_LFO;;;
C1;BIOWASTE_TO_JET_FUEL;;;
C1;BIOWASTE_TO_LFO;;;
C1;DIESEL_TO_JET_FUEL;;;
C1;ATM_CCS;;;
C1;INDUSTRY_CCS;;;
C1;SYN_METHANOLATION;;;
C1;METHANE_TO_METHANOL;;;
C1;BIOMASS_TO_METHANOL;;;
C1;BIOWASTE_TO_METHANOL;;;
C1;HABER_BOSCH;;;
C1;POWER_TO_JET_FUEL;;;
C1;POWER_TO_LFO;;;
C1;H2_TO_JET_FUEL;;;
C1;H2_TO_LFO;;;
C1;AMMONIA_TO_H2;;;
C1;OIL_TO_HVC;;;
C1;GAS_TO_HVC;;;
C1;BIOMASS_TO_HVC;;;
C1;METHANOL_TO_HVC;;;
C1;BATT_LI;;;
C1;BATT_HS;;;
C1;CAES;;;
C1;BEV_BATT;;;
C1;PHEV_BATT;;;
C1;DAM_STORAGE;;;
C1;PHS;;;
C1;TS_DEC_DIRECT_ELEC;;;
C1;TS_DEC_HP_ELEC;;;
C1;TS_DEC_THHP_GAS;;;
C1;TS_DEC_COGEN_GAS;;;
C1;TS_DEC_COGEN_OIL;;;
C1;TS_DEC_ADVCOGEN_GAS;;;
C1;TS_DEC_ADVCOGEN_H2;;;
C1;TS_DEC_BOILER_GAS;;;
C1;TS_DEC_BOILER_WOOD;;;
C1;TS_DEC_BOILER_OIL;;;
C1;TS_DHN_DAILY;;;
C1;TS_DHN_SEASONAL;;;
C1;TS_HIGH_TEMP;;;
C1;GAS_STORAGE;;;
C1;H2_STORAGE;;;
C1;DIESEL_STORAGE;;0.001553082123374619;
C1;JET_FUEL_STORAGE;;5.706762565761716e-05;
C1;GASOLINE_STORAGE;;0.001437677677590863;
C1;LFO_STORAGE;;;
C1;AMMONIA_STORAGE;;;
C1;METHANOL_STORAGE;;;
C1;PT_STORAGE;;;
C1;ST_STORAGE;;;
C1;TS_COLD;;;
C1;CO2_STORAGE;;;
C1;STOVE_WOOD;;0.006608122473892998;
C1;STOVE_LPG;0.03560166521446044;0.01180441584312279;
C1;STOVE_NG;;9.546509862849077e-05;
C1;STOVE_OIL;;9.391648809145561e-05;
C1;STOVE_ELEC;;;
C1;PLANE;;;
C1;FERMENTATION_TO_BIOETHANOL;;;
C1;ESTERIFICATION_TO_BIODIESEL;;;
C1;IND_BOILER_DIESEL;;0.0001355460207181479;
C1;IND_BOILER_LPG;;;
C1;LPG_STORAGE;;2.642306097297564e-05;
C1;LNG_STORAGE;;;
C1;CAR_FG_PRIVATE;;;
C1;BUS_FG_PRIVATE;;;
C1;PICKUP_TRUCK_FG_PRIVATE;;;
C1;SUV_FG_PRIVATE;;;
C1;MOTORCYCLE_FG_PRIVATE;;;
C1;CAR_FG_PUBLIC;;;
C1;BUS_FG_PUBLIC;;;
C1;PICKUP_TRUCK_FG_PUBLIC;;;
C1;SUV_FG_PUBLIC;;;
C1;MOTORCYCLE_FG_PUBLIC;;;
C1;CAR_GASOLINE_PRIVATE;;;
C1;BUS_GASOLINE_PRIVATE;;;
C1;PICKUP_TRUCK_GASOLINE_PRIVATE;;;
C1;SUV_GASOLINE_PRIVATE;;;
C1;MOTORCYCLE_GASOLINE_PRIVATE;;;
C1;CAR_GASOLINE_PUBLIC;;;
C1;BUS_GASOLINE_PUBLIC;;;
C1;PICKUP_TRUCK_GASOLINE_PUBLIC;;;
C1;SUV_GASOLINE_PUBLIC;;;
C1;MOTORCYCLE_GASOLINE_PUBLIC;;;
C1;CAR_DIESEL_PRIVATE;;;
C1;BUS_DIESEL_PRIVATE;;;
C1;PICKUP_TRUCK_DIESEL_PRIVATE;;;
C1;SUV_DIESEL_PRIVATE;;;
C1;MOTORCYCLE_DIESEL_PRIVATE;;;
C1;CAR_DIESEL_PUBLIC;;;
C1;BUS_DIESEL_PUBLIC;;;
C1;PICKUP_TRUCK_DIESEL_PUBLIC;;;
C1;SUV_DIESEL_PUBLIC;;;
C1;MOTORCYCLE_DIESEL_PUBLIC;;;
C1;TRUCK_FG;;;
C1;VAN_FG;;;
C1;CARGO_MOTORCYCLE_FG;;;
C1;TRUCK_GASOLINE;;;
C1;VAN_GASOLINE;;;
C1;CARGO_MOTORCYCLE_GASOLINE;;;
C1;TRUCK_DIESEL_P;;;
C1;VAN_DIESEL;;;
C1;CARGO_MOTORCYCLE_DIESEL;;;
C1;CONVENTIONAL_BULB;;;
C1;LED_BULB;8.213287256407762e-06;;
C1;CONVENTIONAL_LIGHT;;;
C1;LED_LIGHT;0.023101321730945704;0.02800397812916586;
C1;REFRIGERATOR_EL;;;
C1;COMM_MACHINERY_DIESEL;;;
C1;COMM_MACHINERY_EL;;;
C1;IND_MACHINERY_EL;;;
C1;TRACTOR_DIESEL;;;
C1;AGR_MACHINERY_DIESEL;;;
C1;AGR_MACHINERY_EL;;;
C1;MIN_MACHINERY_DIESEL;;;
C1;MIN_MACHINERY_EL;;;
C1;FISH_MACHINERY_DIESEL;;6.810470409799395e-05;
C1;FISH_MACHINERY_EL;;4.798100836611391e-05;
C1;TRACTOR_EL;;;
C1;BUS_ELEC_PUBLIC;;;
C1;BUS_ELEC_PRIVATE;;;
C1;PICKUP_TRUCK_ELEC_PUBLIC;;;
C1;PICKUP_TRUCK_ELEC_PRIVATE;;;
C1;SUV_ELEC_PUBLIC;;;
C1;SUV_ELEC_PRIVATE;;;
C1;MOTORCYCLE_ELEC_PUBLIC;;;
C1;MOTORCYCLE_ELEC_PRIVATE;;;
C1;VAN_ELEC;;;
C1;CARGO_MOTORCYCLE_ELEC;;;
C1;TRAIN_FREIGHT_ELEC;;;
C1;BOAT_FREIGHT_ELEC;;;
C1;FUEL_CELL;;;
C1;ETHANOL_TO_FUELS;;;
C1;BIO_HYDROLYSIS;;;
C1;PYROLYSIS_TO_FUELS;;;
C1;PYROLYSIS_TO_LFO;;;
C1;FB_ST_BIOMASS;;;
C1;CFB_ST_BIOMASS;;;
C1;BFB_ST_BIOMASS;;;
C1;REGASIFICATION;;;
C1;LIQUEFACTION;;;
C1;DIESEL_PIPELINE;;;
C1;GASOLINE_PIPELINE;;;
C1;LPG_PIPELINE;;;
C1;LFO_PIPELINE;;;
C1;JET_FUEL_PIPELINE;;;
C1;SUV_ELEC_PRIVATE_BATT;;;
C1;MOTORCYCLE_ELEC_PRIVATE_BATT;;;
C1;BUS_ELEC_PUBLIC_BATT;;;
C1;ELECTRICITY;;;0.8217347165387517
C1;GASOLINE;;;
C1;DIESEL;;;0.1988620164122239
C1;GASOLINE_RE;;;
C1;DIESEL_RE;;;
C1;LFO;;;
C1;LFO_RE;;;
C1;JET_FUEL;;;
C1;JET_FUEL_RE;;;
C1;GAS;;;
C1;GAS_RE;;;
C1;WOOD;;;
C1;WET_BIOMASS;;;
C1;ENERGY_CROPS_2;;;
C1;BIOWASTE;;;
C1;BIOMASS_RESIDUES;;;
C1;COAL;;;
C1;URANIUM;;;
C1;WASTE;;;
C1;H2;;;
C1;H2_RE;;;
C1;AMMONIA;;;
C1;METHANOL;;;
C1;AMMONIA_RE;;;
C1;METHANOL_RE;;;
C1;CO2_EMISSIONS;;;
C1;RES_WIND;;;
C1;RES_SOLAR;;;
C1;RES_HYDRO;;;
C1;RES_GEO;;;
C1;CO2_ATM;;;
C1;CO2_INDUSTRY;;;
C1;CO2_CAPTURED;;;
C1;PT_HEAT;;;
C1;ST_HEAT;;;
C1;LPG;;;0.5713983889797818
C1;LNG;;;
C1;CO2_EMISSIONS_CAPTURED;;;
C1;CO2_EMISSIONS_ATM;;;
C2;NUCLEAR;;;
C2;NUCLEAR_SMR;;;
C2;CCGT_AMMONIA;;;
C2;COAL_US;;;
C2;COAL_IGCC;;;
C2;BIOMASS_TO_POWER;;;
C2;PV_ROOFTOP;;;
C2;PV_UTILITY;;;
C2;PV_HS;;0.00011225;
C2;PT_COLLECTOR;;;
C2;ST_COLLECTOR;;;
C2;PT_POWER_BLOCK;;;
C2;ST_POWER_BLOCK;;;
C2;WIND_ONSHORE;;;
C2;WIND_OFFSHORE;;;
C2;HYDRO_DAM;;;
C2;HYDRO_RIVER;;;
C2;TIDAL_STREAM;;;
C2;TIDAL_RANGE;;;
C2;WAVE;;;
C2;GEOTHERMAL;;;
C2;GENSET_DIESEL;;;
C2;HS_DIESEL;;0.000379125;
C2;OCGT;;;
C2;CCGT;;;
C2;ST_BIOMASS;;;
C2;ST_SNG;;;
C2;CCGT_SUR;;;
C2;IND_COGEN_GAS;;;
C2;IND_COGEN_WOOD;;;
C2;IND_COGEN_WASTE;;;
C2;IND_BOILER_GAS;;;
C2;IND_BOILER_WOOD;;7.564672274804575e-05;
C2;IND_BOILER_BIOWASTE;;;
C2;IND_BOILER_OIL;;9.062842704727686e-06;
C2;IND_BOILER_COAL;;;
C2;IND_BOILER_WASTE;;;
C2;IND_DIRECT_ELEC;;;
C2;DHN_HP_ELEC;;;
C2;DHN_COGEN_GAS;;;
C2;DHN_COGEN_WOOD;;;
C2;DHN_COGEN_WASTE;;;
C2;DHN_BOILER_GAS;;;
C2;DHN_BOILER_WOOD;;;
C2;DHN_BOILER_OIL;;;
C2;DHN_DEEP_GEO;;;
C2;DHN_SOLAR;;;
C2;DEC_HP_ELEC;;;
C2;DEC_THHP_GAS;;;
C2;DEC_COGEN_GAS;;;
C2;DEC_COGEN_OIL;;;
C2;DEC_ADVCOGEN_GAS;;;
C2;DEC_ADVCOGEN_H2;;;
C2;DEC_BOILER_GAS;3.656127528106294e-05;1.025489671406525e-05;
C2;DEC_BOILER_WOOD;;;
C2;DEC_BOILER_OIL;;;
C2;DEC_SOLAR;;;
C2;DEC_DIRECT_ELEC;;1.998468844958668e-06;
C2;DEC_ELEC_COLD;0.003446262864347397;0.001234756653932843;
C2;DEC_THHP_GAS_COLD;;;
C2;IND_ELEC_COLD;;;
C2;TRAMWAY_TROLLEY;;;
C2;BUS_COACH_DIESEL;;;
C2;BUS_COACH_HYDIESEL;;;
C2;BUS_COACH_CNG_STOICH;;;
C2;BUS_COACH_FC_HYBRIDH2;;;
C2;TRAIN_PUB;;;
C2;PLANE_SHORT_HAUL;;;
C2;PLANE_H2_SHORT_HAUL;;;
C2;PLANE_LONG_HAUL;;;
C2;CAR_GASOLINE;;;
C2;CAR_DIESEL;;;
C2;CAR_NG;;;
C2;CAR_METHANOL;;;
C2;CAR_HEV;;;
C2;CAR_PHEV;;;
C2;CAR_BEV;;;
C2;CAR_FUEL_CELL;;;
C2;TRAIN_FREIGHT;;;
C2;BOAT_FREIGHT_DIESEL;;;
C2;BOAT_FREIGHT_NG;;;
C2;BOAT_FREIGHT_METHANOL;;;
C2;CARGO_LFO;;;
C2;CARGO_LNG;;;
C2;CARGO_METHANOL;;;
C2;CARGO_AMMONIA;;;
C2;CARGO_FUELCELL_LH2;;;
C2;CARGO_FUELCELL_AMMONIA;;;
C2;CARGO_RETRO_METHANOL;;;
C2;CARGO_RETRO_AMMONIA;;;
C2;TRUCK_DIESEL;;;
C2;TRUCK_METHANOL;;;
C2;TRUCK_FUEL_CELL;;;
C2;TRUCK_ELEC;;;
C2;TRUCK_NG;;;
C2;EFFICIENCY;;;
C2;DHN;;;
C2;GRID;;;
C2;HVAC_LINE;0.00017480224299992324;3.4188e-05;
C2;HVDC_SUBSEA;;;
C2;GAS_PIPELINE;;;
C2;GAS_SUBSEA;;;
C2;H2_RETROFITTED;;;
C2;H2_NEW;;;
C2;H2_SUBSEA_RETRO;;;
C2;H2_SUBSEA_NEW;;;
C2;H2_ELECTROLYSIS;;;
C2;H2_NG;;;
C2;H2_BIOMASS;;;
C2;BIOMASS_TO_METHANE;;;
C2;BIOWASTE_TO_METHANE;;;
C2;SYN_METHANATION;;;
C2;BIOMETHANATION_WET_BIOMASS;;;
C2;BIOMETHANATION_BIOWASTE;;;
C2;BIOMASS_TO_JET_FUEL;;;
C2;BIOMASS_TO_LFO;;;
C2;BIOWASTE_TO_JET_FUEL;;;
C2;BIOWASTE_TO_LFO;;;
C2;DIESEL_TO_JET_FUEL;;;
C2;ATM_CCS;;;
C2;INDUSTRY_CCS;;;
C2;SYN_METHANOLATION;;;
C2;METHANE_TO_METHANOL;;;
C2;BIOMASS_TO_METHANOL;;;
C2;BIOWASTE_TO_METHANOL;;;
C2;HABER_BOSCH;;;
C2;POWER_TO_JET_FUEL;;;
C2;POWER_TO_LFO;;;
C2;H2_TO_JET_FUEL;;;
C2;H2_TO_LFO;;;
C2;AMMONIA_TO_H2;;;
C2;OIL_TO_HVC;;;
C2;GAS_TO_HVC;;;
C2;BIOMASS_TO_HVC;;;
C2;METHANOL_TO_HVC;;;
C2;BATT_LI;;;
C2;BATT_HS;;;
C2;CAES;;;
C2;BEV_BATT;;;
C2;PHEV_BATT;;;
C2;DAM_STORAGE;;;
C2;PHS;;;
C2;TS_DEC_DIRECT_ELEC;;;
C2;TS_DEC_HP_ELEC;;;
C2;TS_DEC_THHP_GAS;;;
C2;TS_DEC_COGEN_GAS;;;
C2;TS_DEC_COGEN_OIL;;;
C2;TS_DEC_ADVCOGEN_GAS;;;
C2;TS_DEC_ADVCOGEN_H2;;;
C2;TS_DEC_BOILER_GAS;;;
C2;TS_DEC_BOILER_WOOD;;;
C2;TS_DEC_BOILER_OIL;;;
C2;TS_DHN_DAILY;;;
C2;TS_DHN_SEASONAL;;;
C2;TS_HIGH_TEMP;;;
C2;GAS_STORAGE;;;
C2;H2_STORAGE;;;
C2;DIESEL_STORAGE;;0.0001523076379244857;
C2;JET_FUEL_STORAGE;;5.59650718725957e-06;
C2;GASOLINE_STORAGE;;0.000140990156202968;
C2;LFO_STORAGE;;;
C2;AMMONIA_STORAGE;;;
C2;METHANOL_STORAGE;;;
C2;PT_STORAGE;;;
C2;ST_STORAGE;;;
C2;TS_COLD;;;
C2;CO2_STORAGE;;;
C2;STOVE_WOOD;;0.000447829707220173;
C2;STOVE_LPG;0.002398544697560337;0.0008729934810992736;
C2;STOVE_NG;;9.36207007826481e-06;
C2;STOVE_OIL;;9.210200959817704e-06;
C2;STOVE_ELEC;;;
C2;PLANE;;;
C2;FERMENTATION_TO_BIOETHANOL;;;
C2;ESTERIFICATION_TO_BIODIESEL;;;
C2;IND_BOILER_DIESEL;;1.329272543604238e-05;
C2;IND_BOILER_LPG;;;
C2;LPG_STORAGE;;2.591256407474471e-06;
C2;LNG_STORAGE;;;
C2;CAR_FG_PRIVATE;;;
C2;BUS_FG_PRIVATE;;;
C2;PICKUP_TRUCK_FG_PRIVATE;;;
C2;SUV_FG_PRIVATE;;;
C2;MOTORCYCLE_FG_PRIVATE;;;
C2;CAR_FG_PUBLIC;;;
C2;BUS_FG_PUBLIC;;;
C2;PICKUP_TRUCK_FG_PUBLIC;;;
C2;SUV_FG_PUBLIC;;;
C2;MOTORCYCLE_FG_PUBLIC;;;
C2;CAR_GASOLINE_PRIVATE;;;
C2;BUS_GASOLINE_PRIVATE;;;
C2;PICKUP_TRUCK_GASOLINE_PRIVATE;;;
C2;SUV_GASOLINE_PRIVATE;;;
C2;MOTORCYCLE_GASOLINE_PRIVATE;;;
C2;CAR_GASOLINE_PUBLIC;;;
C2;BUS_GASOLINE_PUBLIC;;;
C2;PICKUP_TRUCK_GASOLINE_PUBLIC;;;
C2;SUV_GASOLINE_PUBLIC;;;
C2;MOTORCYCLE_GASOLINE_PUBLIC;;;
C2;CAR_DIESEL_PRIVATE;;;
C2;BUS_DIESEL_PRIVATE;;;
C2;PICKUP_TRUCK_DIESEL_PRIVATE;;;
C2;SUV_DIESEL_PRIVATE;;;
C2;MOTORCYCLE_DIESEL_PRIVATE;;;
C2;CAR_DIESEL_PUBLIC;;;
C2;BUS_DIESEL_PUBLIC;;;
C2;PICKUP_TRUCK_DIESEL_PUBLIC;;;
C2;SUV_DIESEL_PUBLIC;;;
C2;MOTORCYCLE_DIESEL_PUBLIC;;;
C2;TRUCK_FG;;;
C2;VAN_FG;;;
C2;CARGO_MOTORCYCLE_FG;;;
C2;TRUCK_GASOLINE;;;
C2;VAN_GASOLINE;;;
C2;CARGO_MOTORCYCLE_GASOLINE;;;
C2;TRUCK_DIESEL_P;;;
C2;VAN_DIESEL;;;
C2;CARGO_MOTORCYCLE_DIESEL;;;
C2;CONVENTIONAL_BULB;;;
C2;LED_BULB;;;
C2;CONVENTIONAL_LIGHT;;;
C2;LED_LIGHT;0.00029598590902425715;0.0003588012417381823;
C2;REFRIGERATOR_EL;;;
C2;COMM_MACHINERY_DIESEL;;;
C2;COMM_MACHINERY_EL;;;
C2;IND_MACHINERY_EL;;;
C2;TRACTOR_DIESEL;;;
C2;AGR_MACHINERY_DIESEL;;;
C2;AGR_MACHINERY_EL;;;
C2;MIN_MACHINERY_DIESEL;;;
C2;MIN_MACHINERY_EL;;;
C2;FISH_MACHINERY_DIESEL;;6.678891255391362e-06;
C2;FISH_MACHINERY_EL;;4.705400918271317e-06;
C2;TRACTOR_EL;;;
C2;BUS_ELEC_PUBLIC;;;
C2;BUS_ELEC_PRIVATE;;;
C2;PICKUP_TRUCK_ELEC_PUBLIC;;;
C2;PICKUP_TRUCK_ELEC_PRIVATE;;;
C2;SUV_ELEC_PUBLIC;;;
C2;SUV_ELEC_PRIVATE;;;
C2;MOTORCYCLE_ELEC_PUBLIC;;;
C2;MOTORCYCLE_ELEC_PRIVATE;;;
C2;VAN_ELEC;;;
C2;CARGO_MOTORCYCLE_ELEC;;;
C2;TRAIN_FREIGHT_ELEC;;;
C2;BOAT_FREIGHT_ELEC;;;
C2;FUEL_CELL;;;
C2;ETHANOL_TO_FUELS;;;
C2;BIO_HYDROLYSIS;;;
C2;PYROLYSIS_TO_FUELS;;;
C2;PYROLYSIS_TO_LFO;;;
C2;FB_ST_BIOMASS;;;
C2;CFB_ST_BIOMASS;;;
C2;BFB_ST_BIOMASS;;;
C2;REGASIFICATION;0.0006947058201832185;0.0001261173656478578;
C2;LIQUEFACTION;;;
C2;DIESEL_PIPELINE;;;
C2;GASOLINE_PIPELINE;;;
C2;LPG_PIPELINE;;;
C2;LFO_PIPELINE;;;
C2;JET_FUEL_PIPELINE;;;
C2;SUV_ELEC_PRIVATE_BATT;;;
C2;MOTORCYCLE_ELEC_PRIVATE_BATT;;;
C2;BUS_ELEC_PUBLIC_BATT;;;
C2;ELECTRICITY;;;
C2;GASOLINE;;;
C2;DIESEL;;;0.03098525603770771
C2;GASOLINE_RE;;;
C2;DIESEL_RE;;;
C2;LFO;;;
C2;LFO_RE;;;
C2;JET_FUEL;;;
C2;JET_FUEL_RE;;;
C2;GAS;;;
C2;GAS_RE;;;
C2;WOOD;;;
C2;WET_BIOMASS;;;
C2;ENERGY_CROPS_2;;;
C2;BIOWASTE;;;
C2;BIOMASS_RESIDUES;;;
C2;COAL;;;
C2;URANIUM;;;
C2;WASTE;;;
C2;H2;;;
C2;H2_RE;;;
C2;AMMONIA;;;
C2;METHANOL;;;
C2;AMMONIA_RE;;;
C2;METHANOL_RE;;;
C2;CO2_EMISSIONS;;;
C2;RES_WIND;;;
C2;RES_SOLAR;;;
C2;RES_HYDRO;;;
C2;RES_GEO;;;
C2;CO2_ATM;;;
C2;CO2_INDUSTRY;;;
C2;CO2_CAPTURED;;;
C2;PT_HEAT;;;
C2;ST_HEAT;;;
C2;LPG;;;0.04225766656471885
C2;LNG;;;0.003867074131567969
C2;CO2_EMISSIONS_CAPTURED;;;
C2;CO2_EMISSIONS_ATM;;;
C3;NUCLEAR;;;
C3;NUCLEAR_SMR;;;
C3;CCGT_AMMONIA;;;
C3;COAL_US;;;
C3;COAL_IGCC;;;
C3;BIOMASS_TO_POWER;;;
C3;PV_ROOFTOP;;;
C3;PV_UTILITY;;;
C3;PV_HS;;0.00069275;
C3;PT_COLLECTOR;;;
C3;ST_COLLECTOR;;;
C3;PT_POWER_BLOCK;;;
C3;ST_POWER_BLOCK;;;
C3;WIND_ONSHORE;;;
C3;WIND_OFFSHORE;;;
C3;HYDRO_DAM;;;
C3;HYDRO_RIVER;;;
C3;TIDAL_STREAM;;;
C3;TIDAL_RANGE;;;
C3;WAVE;;;
C3;GEOTHERMAL;;;
C3;GENSET_DIESEL;;0.3076608570345594;
C3;HS_DIESEL;;0.001999125;
C3;OCGT;;;
C3;CCGT;;;
C3;ST_BIOMASS;;;
C3;ST_SNG;;;
C3;CCGT_SUR;;;
C3;IND_COGEN_GAS;;;
C3;IND_COGEN_WOOD;;;
C3;IND_COGEN_WASTE;;;
C3;IND_BOILER_GAS;;;
C3;IND_BOILER_WOOD;;0.001485769547041181;
C3;IND_BOILER_BIOWASTE;;;
C3;IND_BOILER_OIL;;0.0001780023669386369;
C3;IND_BOILER_COAL;;;
C3;IND_BOILER_WASTE;;;
C3;IND_DIRECT_ELEC;;;
C3;DHN_HP_ELEC;;;
C3;DHN_COGEN_GAS;;;
C3;DHN_COGEN_WOOD;;;
C3;DHN_COGEN_WASTE;;;
C3;DHN_BOILER_GAS;;;
C3;DHN_BOILER_WOOD;;;
C3;DHN_BOILER_OIL;;;
C3;DHN_DEEP_GEO;;;
C3;DHN_SOLAR;;;
C3;DEC_HP_ELEC;;;
C3;DEC_THHP_GAS;;;
C3;DEC_COGEN_GAS;;;
C3;DEC_COGEN_OIL;;;
C3;DEC_ADVCOGEN_GAS;;;
C3;DEC_ADVCOGEN_H2;;;
C3;DEC_BOILER_GAS;0.002071086564706431;0.0005270701066196789;
C3;DEC_BOILER_WOOD;;;
C3;DEC_BOILER_OIL;;;
C3;DEC_SOLAR;;;
C3;DEC_DIRECT_ELEC;;3.925172225160119e-05;
C3;DEC_ELEC_COLD;0.6775956778589776;0.2427747983382409;
C3;DEC_THHP_GAS_COLD;;;
C3;IND_ELEC_COLD;;;
C3;TRAMWAY_TROLLEY;;;
C3;BUS_COACH_DIESEL;;;
C3;BUS_COACH_HYDIESEL;;;
C3;BUS_COACH_CNG_STOICH;;;
C3;BUS_COACH_FC_HYBRIDH2;;;
C3;TRAIN_PUB;;;
C3;PLANE_SHORT_HAUL;;;
C3;PLANE_H2_SHORT_HAUL;;;
C3;PLANE_LONG_HAUL;;;
C3;CAR_GASOLINE;;;
C3;CAR_DIESEL;;;
C3;CAR_NG;;;
C3;CAR_METHANOL;;;
C3;CAR_HEV;;;
C3;CAR_PHEV;;;
C3;CAR_BEV;;;
C3;CAR_FUEL_CELL;;;
C3;TRAIN_FREIGHT;;;
C3;BOAT_FREIGHT_DIESEL;;;
C3;BOAT_FREIGHT_NG;;;
C3;BOAT_FREIGHT_METHANOL;;;
C3;CARGO_LFO;;;
C3;CARGO_LNG;;;
C3;CARGO_METHANOL;;;
C3;CARGO_AMMONIA;;;
C3;CARGO_FUELCELL_LH2;;;
C3;CARGO_FUELCELL_AMMONIA;;;
C3;CARGO_RETRO_METHANOL;;;
C3;CARGO_RETRO_AMMONIA;;;
C3;TRUCK_DIESEL;;;
C3;TRUCK_METHANOL;;;
C3;TRUCK_FUEL_CELL;;;
C3;TRUCK_ELEC;;;
C3;TRUCK_NG;;;
C3;EFFICIENCY;;;
C3;DHN;;;
C3;GRID;;;
C3;HVAC_LINE;0.004526247104574588;0.0008852479999999999;
C3;HVDC_SUBSEA;;;
C3;GAS_PIPELINE;;;
C3;GAS_SUBSEA;;;
C3;H2_RETROFITTED;;;
C3;H2_NEW;;;
C3;H2_SUBSEA_RETRO;;;
C3;H2_SUBSEA_NEW;;;
C3;H2_ELECTROLYSIS;;;
C3;H2_NG;;;
